id,name,type,chapter,composite,subtasks,daily_level,camp,occupation,min_prestige,sns,can_giveup,can_help,can_loop,max_loop,time_limit,accept_itemid,snpc,enpc,stalk,etalk,pcon,pack,task_accept,task_down ,task_reward,pre_tid,next_tid,min_lv,max_lv,kill_cdt,item_cdt,use_item,r_exp,r_silver,r_gold,r_jade,r_prestige,r_item,r_master,r_conjugal,r_integral,r_point,can_entrust,entrust_token,entrust_silver,entrust_gold,entrust_time
20026,是狼是狗,2,,0,,0,,,,0,,0,0,0,0,0,200000034,200000035,"[{200000034:""我刚买回来的小宝啊!不知跑去那里了,它是一只哈士奇.帅哥,你去帮我找找我小宝吧.""}]","[{200000035:""我这各式各样的宠物都有.""}]","{200000034:""帅哥,我的小宝还在么?""}",,去朝歌找{200000034贵妇人},去朝歌找{200000035宠物店老板},去朝歌找{200000035宠物店老板},0,2,26,0,,,,,,,,,,,,,,,,,,
20027,分辨犬狼,2,,0,,0,,,,0,,0,0,0,0,0,200000035,200000035,"[{200000035:""朝歌城里最近发现有狼出没,城里出现狼,自然人人恐慌,就连一些性格温顺但是又像狼的狗,都被赶到城边集中在一处了.这有根锁犬套,你到那去抓吧.记住,哈士奇是黑白混间的.""}]","[{200000035:""对了,这种就叫哈士奇,是良种名犬.""}]","{200000035:""没有见到黑白混间的狗吗?""}",,去朝歌找{200000035宠物店老板},去朝歌捕捉{11006哈士奇},去朝歌找{200000035宠物店老板},1,3,26,0,,{11006:1},,,,,,,,,,,,,,,,
20028,物归原主,2,,0,,0,,,,0,,0,0,0,0,0,200000035,200000034,"[{200000035:""哈士奇一般都很温顺友好,不会主动攻击人类,而且活泼好动,又热情,很少吠叫.最重要的是它们很爱干净,由于品种比较名贵,一般人还养不起呢.""}]","[{200000034:""我的宝贝你回来了,谢谢大侠.""}]","{200000035:""狗狗的主人一定很担心吧!""}",,去朝歌找{200000035宠物店老板},去朝歌找{200000034贵妇人},去朝歌找{200000034贵妇人},2,0,26,0,,,{11006:1},,,,,,,,,,,,,,,
20029,回灵之殿,2,,0,,0,1,,,0,,0,0,0,0,0,200000014,200000036,"[{200000014:""天上与人间的环境不同,所以每个下凡的仙人在下凡到人间时,身上都带有一种瘴气.此瘴气会将下凡仙人的能力逐渐降低.最后,原本是天上仙人下凡的,就会变成一个普通百姓,再也不会升为仙家了.因此,教主特别在朝歌城中创立回灵殿,用来消除上仙下凡的瘴气,你到城中副本管理员处便可.""}]","[{200000036:""你准备好了没?""}]","{200000014:""如不尽快消除下凡瘴气,变成一般凡人.""}",,去朝歌找{200000014阐教缘引人},去朝歌找{200000036副本管理员},去朝歌找{200000036副本管理员},0,2,29,0,,,,,,,,,,,,,,,,,,
20030,回灵之殿,2,,0,,0,2,,,0,,0,0,0,0,0,200000015,200000036,"[{200000015:""天上与人间的环境不同,所以每个下凡的仙人在下凡到人间时,身上都带有一种瘴气.此瘴气会将下凡仙人的能力逐渐降低.最后,原本是天上仙人下凡的,就会变成一个普通百姓,再也不会升为仙家了.因此,教主特别在朝歌城中创立回灵殿,用来消除上仙下凡的瘴气,你到城中副本管理员处便可.""}]","[{200000036:""你准备好了没?""}]","{200000015:""如不尽快消除下凡瘴气,变成一般凡人.""}",,去朝歌找{200000015截教缘引人},去朝歌找{200000036副本管理员},去朝歌找{200000036副本管理员},0,2,29,0,,,,,,,,,,,,,,,,,,
20031,回灵之殿,2,,0,,0,3,,,0,,0,0,0,0,0,200000016,200000036,"[{200000016:""天上与人间的环境不同,所以每个下凡的仙人在下凡到人间时,身上都带有一种瘴气.此瘴气会将下凡仙人的能力逐渐降低.最后,原本是天上仙人下凡的,就会变成一个普通百姓,再也不会升为仙家了.因此,教主特别在朝歌城中创立回灵殿,用来消除上仙下凡的瘴气,你到城中副本管理员处便可.""}]","[{200000036:""你准备好了没?""}]","{200000016:""如不尽快消除下凡瘴气,变成一般凡人.""}",,去朝歌找{200000016西方教缘引人},去朝歌找{200000036副本管理员},去朝歌找{200000036副本管理员},0,2,29,0,,,,,,,,,,,,,,,,,,
20032,仙气归位,2,,0,,0,1,,,0,,0,0,0,0,0,200000036,200000014,"[{200000036:""此处是进入回灵殿入口,进去后你会见到围绕你身上的螭魅,你要消灭它,才能保住你身上的仙气被吸收.""}]","[{200000014:""恭喜你,身上螭魅已除,可以继续在下界行走了.""}]","{200000036:""我见你身上还有瘴气,一定是螭魅未除.""}",,去朝歌找{200000036副本管理员},,去朝歌找{200000014阐教缘引人},1,0,29,0,,,,,,,,,,,,,,,,,,
20033,仙气归位,2,,0,,0,2,,,0,,0,0,0,0,0,200000036,200000015,"[{200000036:""此处是进入回灵殿入口,进去后你会见到围绕你身上的螭魅,你要消灭它,才能保住你身上的仙气被吸收.""}]","[{200000015:""恭喜你,身上螭魅已除,可以继续在下界行走了.""}]","{200000036:""我见你身上还有瘴气,一定是螭魅未除.""}",,去朝歌找{200000036副本管理员},0,去朝歌找{200000015截教缘引人},1,0,29,0,,,,,,,,,,,,,,,,,,
20034,仙气归位,2,,0,,0,3,,,0,,0,0,0,0,0,200000036,200000016,"[{200000036:""此处是进入回灵殿入口,进去后你会见到围绕你身上的螭魅,你要消灭它,才能保住你身上的仙气被吸收.""}]","[{200000016:""恭喜你,身上螭魅已除,可以继续在下界行走了.""}]","{200000036:""我见你身上还有瘴气,一定是螭魅未除.""}",,去朝歌找{200000036副本管理员},0,去朝歌找{200000016西方教缘引人},1,0,29,0,,,,,,,,,,,,,,,,,,
20035,收集证据,2,,0,,0,,,,0,,0,0,0,0,0,200000017,200000037,"[{200000017:""老是有百姓投诉在冀州被强盗抢去财物,冀州侯这小子是不是暗中收到好处了,竟然让强盗如痴猖獗,你去冀州恶霸出没之地,要他们写认罪书,暂时先要20份,看看能不能掰到苏护小子.""}]","[{200000037:""我将这些认罪书呈给宰相.""}]","{200000017:""把苏护小子掰下来,给你个冀州侯当当.""}",,去朝歌找{200000017商容},去冀州雨泽林杀{100019恶霸},去朝歌找{200000037驿站小吏},0,2,31,0,,{11007:20},{11007:20},,,,,,,,,,,,,,,
20036,雨林丰收,2,,0,,0,,,,0,,0,0,0,0,0,200000037,200000038,"[{200000037:""最近在雨泽林处发现一些地方有梦回果,这种果城里能买个钱,我一个朝廷小官俸禄低微,只能靠这些发个小财了.少侠是否有空帮我采集一些,交给我老婆,让她去城里卖个钱帮补一下家用.""}]","[{200000038:""哇~~梦回果,这回可以过一个肥年了.""}]","{200000037:""梦回果据说吃了以后,人就会有飘飘欲仙的感觉.""}",,去朝歌找{200000037驿站小吏},去冀州雨泽林采集{11008梦回果},去朝歌找{200000038晾衣服的妇人},1,3,31,0,,{11008:20},{11008:20},,,,,,,,,,,,,,,
20037,递交赋税,2,,0,,0,,,,0,,0,0,0,0,200009,200000038,200000017,"[{200000038:""买卖东西是要交赋税的,这是卖梦回果的收入税金,麻烦转交给宰相.""}]","[{200000017:""百姓多交赋税才能令国家富强.""}]","{200000038:""不交税,下次就不给摆摊了.""}",,去朝歌找{200000038晾衣服的妇人},去朝歌找{200000017商容},去朝歌找{200000017商容},2,0,31,0,,,{200009:1},,,,,,,,,,,,,,,
20038,合指一算,2,,0,,0,,,,0,,0,0,0,0,0,200000023,200000039,"[{200000023:""我算过自己的命格,总的来说是上上之选,可为什么总是每天都要这么辛苦的摆摊,你看那个死胖子,整天睡觉还不愁吃喝,活得这么自在.是不是有什么秘诀啊?""}]","[{200000039:""没有什么秘诀,只是生活方式不同而已.""}]","{200000023:""同人不同命啊!""}",,去朝歌找{200000023算命先生},去朝歌找{200000039睡觉的胖子},去朝歌找{200000039睡觉的胖子},0,2,32,0,,,,,,,,,,,,,,,,,,
20039,生活技巧,2,,0,,0,,,,0,,0,0,0,0,0,200000039,200000039,"[{200000039:""首先要知道自己的能力,然后要清楚身边人的需求,再去做自己能力所及的事,做事方能事半功倍.""},{0:""要如何做呢?""},{2026:""你去冀州猎杀白狐,会拿到白狐皮和狐肉,然后交给酒楼老板和防具行掌柜,回来后再告诉你.""}]",,"{200000039:""生活是一种艺术.""}",,0,0,0,,,,,,,,,,,,,,,,,,,,,,
20040,性格定命数,2,,0,,0,,,,0,,0,0,0,0,0,200000039,200000023,"[{200000039:""不是每个人都能像我一样,因为不是每个人都有我这种特性,别人也不需羡慕.""}]","[{200000023:""果然是高人,怪不得睡觉都能过上好生活.""}]","{200000039:""有些是算命都算不出来的.""}",,去朝歌找{200000039睡觉的胖子},去朝歌找{200000023算命先生},去朝歌找{200000023算命先生},2,0,32,0,,,,,,,,,,,,,,,,,,
20041,富贵养生法,2,,0,,0,,,,0,,0,0,0,0,0,200000034,200000019,"[{200000034:""最近好像精神不足,而且皮肤也开始松弛了,小哥有空帮我到药材铺老板那取些养生药来么?姐会重重打赏你.""}]","[{200000019:""我这里什么药材都有,货真价实啊!""}]","{200000034:""你无需再多问,药材铺老板知道我要用什么药,他懂的!""}",,去朝歌找{200000034贵妇人},去朝歌找{200000019药材铺老板},去朝歌找{200000019药材铺老板},0,2,33,0,,,,,,,,,,,,,,,,,,
20042,珍贵药材,2,,0,,0,,,,0,,0,0,0,0,0,200000019,200000019,"[{200000019:""其它药材都齐全了,现在唯独缺少白狐骨头.白狐只有冀州才有,而且生性多疑,不喜欢人类,所以很难捕捉.""}]","[{200000019:""药材齐全了,这回就算老太婆都能变回美女了.""}]","{200000019:""缺少白狐骨头,这药就毫无功效.""}",,去朝歌找{200000019药材铺老板},去冀州杀{100015白狐},去朝歌找{200000019药材铺老板},1,3,33,0,,{11009:20},{11009:20},,,,,,,,,,,,,,,
20043,有钱真好,2,,0,,0,,,,0,,0,0,0,0,0,200000019,200000034,"[{200000019:""把药拿回去吧,她可是个好客户.每次都舍得花银子,赚得太爽了.""}]","[{200000034:""青春啊,真可爱青春.""}]","{200000019:""我还未收到钱呢,你不会把药都私吞了吧?""}",,去朝歌找{200000019药材铺老板},去朝歌找{200000034贵妇人},去朝歌找{200000034贵妇人},2,0,33,0,,,,,,,,,,,,,,,,,,
20044,一日保姆1,2,,0,,0,,,,0,,0,0,0,0,0,200000040,200000041,"[{200000040:""你好,我是乡下来的,第一天来到城里,我现在饿了,你能带我到城里找吃的吗?听说那边有馅饼买噢!""}]","[{200000041:""这小孩真可爱,是你家的吧?""}]","{200000040:""馅饼摊到了吗?""}",,去朝歌找{200000040嬉戏的小朋友},去朝歌找{200000041武小郎},去朝歌找{200000041武小郎},0,2,34,0,,,,,,,,,,,,,,,,,,
20045,一日保姆2,2,,0,,0,,,,0,,0,0,0,0,0,200000041,200000042,"[{200000041:""我的馅饼要是和隔壁豆腐西施的豆腐脑一起吃,味道更佳.""}]","[{200000042:""甜蜜豆腐脑,上好的豆腐脑.""}]","{200000041:""豆腐西施的铺子就在对面.""}",,去朝歌找{200000041武小郎},去朝歌找{200000042豆腐西施},去朝歌找{200000042豆腐西施},1,3,34,0,,,,,,,,,,,,,,,,,,
20046,一日保姆3,2,,0,,0,,,,0,,0,0,0,0,0,200000040,200000040,"[{200000040:""我吃饱了,要回去了,今天真开心,能带我回去原来的地方吗?谢谢你!""}]","[{200000040:""谢谢!""}]",,,去朝歌找{200000040嬉戏的小朋友},去朝歌找{200000040嬉戏的小朋友},去朝歌找{200000040嬉戏的小朋友},2,0,34,0,,,,,,,,,,,,,,,,,,
20047,教主的指引,2,,0,,0,,,,0,,0,0,0,0,0,200000014,200000017,"[{200000014:""教主见你封神的进度怎么慢,特意指你一条明路.多亲近一些朝廷大官,他们见多识广,适当帮他们处理一些小事,自然就会遇到一些有能力入封神榜的奇人.当朝宰相商容最近有些烦心事,你去接近一下吧.""}]","[{200000017:""正愁找不到人,你就来了.""}]","{200000014:""封神进度这么慢,我们都在等死吧!""}",,去朝歌找{200000014阐教缘引人},去朝歌找{200000017商容},去朝歌找{200000017商容},0,2,35,0,,,,,,,,,,,,,,,,,,
20048,教主的指引,2,,0,,0,,,,0,,0,0,0,0,0,200000015,200000017,"[{200000015:""教主见你封神的进度怎么慢,特意指你一条明路.多亲近一些朝廷大官,他们见多识广,适当帮他们处理一些小事,自然就会遇到一些有能力入封神榜的奇人.当朝宰相商容最近有些烦心事,你去接近一下吧.""}]","[{200000017:""正愁找不到人,你就来了.""}]","{200000015:""封神进度这么慢,我们都在等死吧!""}",,去朝歌找{200000015截教缘引人},去朝歌找{200000017商容},去朝歌找{200000017商容},0,2,35,0,,,,,,,,,,,,,,,,,,
20049,教主的指引,2,,0,,0,,,,0,,0,0,0,0,0,200000016,200000017,"[{200000016:""教主见你封神的进度怎么慢,特意指你一条明路.多亲近一些朝廷大官,他们见多识广,适当帮他们处理一些小事,自然就会遇到一些有能力入封神榜的奇人.当朝宰相商容最近有些烦心事,你去接近一下吧.""}]","[{200000017:""正愁找不到人,你就来了.""}]","{200000016:""封神进度这么慢,我们都在等死吧!""}",,去朝歌找{200000016西方教缘引人},去朝歌找{200000017商容},去朝歌找{200000017商容},0,2,35,0,,,,,,,,,,,,,,,,,,
20050,很拽的士兵,2,,0,,0,,,,0,,0,0,0,0,0,200000017,200000017,"[{200000017:""最近在冀州境内出现了西岐的长矛兵和我朝歌士兵的冲突,本来就是一件小事,但是过后长矛兵还在叫嚣,而且还不断来人集结.这样对附近百姓造成滋扰,如果有朝歌派兵去镇压,又怕伤到西伯侯脸面,少侠能否到冀州教训一下长矛兵,让他们知难而退.""}]","[{200000017:""百姓终于得到安宁了.""}]","{200000017:""若是有朝廷出兵镇压,百姓必定遭殃.""}",,去朝歌找{200000017商容},去冀州杀{100020长矛兵},去朝歌找{200000017商容},1,3,35,0,{100020:25},,,,,,,,,,,,,,,,,
20051,朝廷的赞赏,2,,0,,0,,,,0,,0,0,0,0,0,200000017,200000014,"[{200000017:""我很欣赏你们教在民间的教义,而且这次镇压西岐士兵的动乱也出了不少力,朝廷希望你们能在我朝继续传道,以后有什么困难,就直接来找我吧,无需通报!""}]","[{200000014:""我教能在下界传播教义,就全靠你了.""}]","{200000017:""这么快就有困难了?不是吧?""}",,去朝歌找{200000017商容},去朝歌找{200000014阐教缘引人},去朝歌找{200000014阐教缘引人},2,0,35,0,,,,,,,,,,,,,,,,,,
20052,朝廷的赞赏,2,,0,,0,,,,0,,0,0,0,0,0,200000017,200000015,"[{200000017:""我很欣赏你们教在民间的教义,而且这次镇压西岐士兵的动乱也出了不少力,朝廷希望你们能在我朝继续传道,以后有什么困难,就直接来找我吧,无需通报!""}]","[{200000015:""我教能在下界传播教义,就全靠你了.""}]","{200000017:""这么快就有困难了?不是吧?""}",,去朝歌找{200000017商容},去朝歌找{200000015截教缘引人},去朝歌找{200000015截教缘引人},2,0,35,0,,,,,,,,,,,,,,,,,,
20053,朝廷的赞赏,2,,0,,0,,,,0,,0,0,0,0,0,200000017,200000016,"[{200000017:""我很欣赏你们教在民间的教义,而且这次镇压西岐士兵的动乱也出了不少力,朝廷希望你们能在我朝继续传道,以后有什么困难,就直接来找我吧,无需通报!""}]","[{200000016:""我教能在下界传播教义,就全靠你了.""}]","{200000017:""这么快就有困难了?不是吧?""}",,去朝歌找{200000017商容},去朝歌找{200000016西方教缘引人},去朝歌找{200000016西方教缘引人},2,0,35,0,,,,,,,,,,,,,,,,,,
20054,市场需求,2,,0,,0,,,,0,,0,0,0,0,0,200000043,200000037,"[{200000043:""最近客人们都在点清炖白狐肉,所以一时供不应求,一向都由冀州的驿站小吏供给的,但是不知道最近怎么供应断了,什么情况呢?""}]","[{200000037:""忙死啦!忙死啦!""}]","{200000043:""趁最近狐肉热,狠狠捞他一笔.""}",,去朝歌找{200000043酒楼老板},去朝歌找{200000037驿站小吏},去朝歌找{200000037驿站小吏},0,2,36,0,,,,,,,,,,,,,,,,,,
20055,杀狐取肉,2,,0,,0,,,,0,,0,0,0,0,0,200000037,200000037,"[{200000037:""最近朝歌城里出事了,所以经常有上级官员来巡视,分不开身去猎去青狐.你能否去猎取狐狸肉,顶多利润和你平分,如何?""}]","[{200000037:""这是你的报酬,我这个人做事向来公道,青狐肉我会找人送去掌柜那里.""}]","{200000037:""再不供应青狐肉,掌柜的以后都不找我合作了.""}",,去朝歌找{200000037驿站小吏},去冀州杀{100021青狐},去朝歌找{200000037驿站小吏},1,3,36,0,,{11010:20},{11010:20},,,,,,,,,,,,,,,
20056,珍贵木材,2,,0,,0,,,,0,,0,0,0,0,0,200000037,200000026,"[{200000037:""冀州侯来找我去帮他收集紫檀木,虽然报酬不错,但每次都是为了去看他女儿一眼才去的,可今天实在脱不了身.你若是又想赚钱,又想看美女,就麻烦你去一趟吧.""}]","[{200000026:""这次的木材真好,把它们都做成佛像.""}]","{200000037:""冀州侯的女儿真是貌若天仙.""}",,去朝歌找{200000037驿站小吏},去冀州采集{11011紫檀木},去冀州找{200000026苏护},2,0,36,0,,{11011:20},{11011:20},,,,,,,,,,,,,,,
20057,修整官道,2,,0,,0,,,,0,,0,0,0,0,0,200000026,200000026,"[{200000026:""山上的泥石经常滚到官道上,这样一来不单切断来往客商的通道,快要把我们冀州府的财路都断绝了.望少侠能去一趟冀州官道,扫清官道上的泥石.""}]","[{200000026:""吩咐商队,可以出发到朝歌了,通过的商队都要插上少侠的名号.""}]","{200000026:""路通财就通.""}",,去冀州找{200000026苏护},去冀州修葺{11012官道},去冀州找{200000026苏护},0,1,37,0,,,,,,,,,,,,,,,,,,
20058,车匪路霸,2,,0,,0,,,,0,,0,0,0,0,0,200000026,200000026,"[{200000026:""士兵来报,官道上出现了盗贼,强行要收取来往商人的过路费,官道堵塞时又没人出来清官道,现在能通商了,就想蚂蚁见到糖似的,都出现了.我兵一到,他们就逃散,我一收兵,他们又故技重施.希望少侠能代为击杀一下.""}]","[{200000026:""少侠乃是我冀州保护之神,我将少侠之名记入史册,以备后世敬仰.""}]","{200000026:""就连少侠都无法解决盗贼吗?""}",,去冀州找{200000026苏护},去冀州杀{100022盗贼},去冀州找{200000026苏护},2,3,37,0,{100022:30},,,,,,,,,,,,,,,,,
20059,祈福许愿,2,,0,,0,,,,0,,0,0,0,0,200010,200000027,200000027,"[{200000027:""冀州有一灵树叫通神木,冀州百姓只要在通神木上挂下许愿牌,通常都会心想事成.最近我见爹爹烦心事多,都想到通神木挂许愿牌,但是爹爹吩咐最近外面贼人横行,家眷不得出外.少侠是否可以代我到通神木挂上许愿牌?""}]","[{200000027:""通神木就在冀州平川岭深处.""}]","{200000027:""少侠的恩情,冀州的百姓都会记住的.""}",,去冀州找{200000027苏妲己},去冀州挂{200010许愿牌},去冀州找{200000027苏妲己},3,0,37,0,,,{200010:1},,,,,,,,,,,,,,,
20060,城中快递,2,,0,,0,,,,0,,0,0,0,0,0,200000028,200000028,"[{200000028:""朝廷今天下达了一个紧急政令,从明天开始就要执行了,虽然已经张贴皇榜,但是朝歌城这么大,也不一定人人都能马上知道.现在只要找人亲自通知城里最兴旺的4个店铺老板,让他们负责通知全城的人.""}]",,"{200000028:""政令马上要执行了,要尽快通知全城的人.""}",,,,,,,38,0,,,,,,,,,,,,,,,,,,
20061,异变白狼,2,,0,,0,,,,0,,0,0,0,0,0,200000035,200000037,"[{200000035:""近来听说有白狼出现在冀州,还有人问我这有没白狼卖,我从来也没见过有纯白色的狼,少侠帮帮我去冀州查探一下.""}]","[{200000037:""白色的狼?我见过啊!”}]","{200000035:""我都说了纯白色的小狼这种宠物了,看来其他人是在骗我.""}",,去朝歌找{200000035宠物店老板},去朝歌找{200000037驿站小吏},去朝歌找{200000037驿站小吏},0,2,38,0,,,,,,,,,,,,,,,,,,
20062,野兽本能,2,,0,,0,,,,0,,0,0,0,0,0,200000037,200000035,"[{200000037:""在冀州平川岭上经常能见到白色的狼,不过这种看似温纯,但其实很凶猛,一般人都不敢靠近他.见到它你要赶快跑啊!""},{0:""那倒要见识一下.""}]","[{{player}:""白狼凶残过人,不宜当宠物饲养.""},{200000035:""还好没有把它当宠物贩卖,不然伤人了,我可担当不起.""}]","{200000037:""那种凶残的白狼,你还是少见为妙.""}",,去朝歌找{200000037驿站小吏},去冀州杀{100023白狼},去朝歌找{200000035宠物店老板},1,0,38,0,{100023:30},,,,,,,,,,,,,,,,,
20063,名菜重现人间1,2,,0,,0,1,,,0,,0,0,0,0,0,200000034,200000043,"[{200000034:""听说朝歌酒楼里的大厨要做失传的名菜---雪山豆腐,传说雪山豆腐吃起来不单鲜滑多汁,而且还带有一种迷幻的香气,让人感觉精神百倍,不禁吃了还想吃.少侠能帮我去酒楼买一些回来么?""}]","[{200000043:""少侠也是因为雪山豆腐慕名而来的?""}]","{200000034:""真想知道雪山豆腐是怎么做的.""}",,去朝歌找{200000034贵妇人},去朝歌找{200000043酒楼老板},去朝歌找{200000043酒楼老板},0,2,39,0,,,,,,,,,,,,,,,,,,
20064,名菜重现人间2,2,,0,,0,1,,,0,,0,0,0,0,0,200000043,200000042,"[{200000043:""雪山豆腐乃是用各种珍贵食物材料一起烹制而成,入口鲜滑芳香,令人回味.现在只有我们大厨才能把这款已经失传500年的菜重现人间,不过最重要的还是基本材料--豆腐,今天城南的豆腐西施还未把豆腐送过来,麻烦少侠去一趟城南豆腐西施那里把豆腐取来.""}]","[{200000042:""快来吃我的豆腐啊,新鲜的豆腐!""}]","{200000043:""没有豆腐怎么做的出名菜雪山豆腐.""}",,去朝歌找{200000043酒楼老板},去朝歌找{200000042豆腐西施},去朝歌找{200000042豆腐西施},1,3,39,0,,,,,,,,,,,,,,,,,,
20065,名菜重现人间3,2,,0,,0,1,,,0,,0,0,0,0,0,200000042,200000042,"[{200000042:""我的豆腐都是一个祖宗流传下来的,做法与一般的豆腐不同,所以吃起来的口感也就大不一样了.不过这豆腐最主要的还是要放一样东西,就是冀州轩辕坟里的一种爆香菇.只要是放了这种爆香菇,什么东西吃起来都特别香,而且越吃越想吃.想吃到这种豆腐,要先去冀州轩辕坟里采集这种香菇.""}]","[{200000042:""少侠果然厉害,有了爆香菇,我马上给你做豆腐去.""}]","{200000042:""我的豆腐可不是那么随便就吃到的.""}",,去朝歌找{200000042豆腐西施},去轩辕坟内采集{11013爆香菇},去朝歌找{200000042豆腐西施},2,4,40,0,,{11013:1},{11013:1},,,,,,,,,,,,,,,
20066,名菜重现人间4,2,,0,,0,1,,,0,,0,0,0,0,200011,200000042,200000043,"[{200000042:""好了,这豆腐做好了,拿去给酒楼老板做菜吧!""}]","[{200000043:""豆腐总算来了,名菜可以重现人间了.""}]","{200000042:""豆腐拿好了,一摔就散的.""}",,去朝歌找{200000042豆腐西施},去朝歌找{200000043酒楼老板},去朝歌找{200000043酒楼老板},3,5,40,0,,,{200011:1},,,,,,,,,,,,,,,
20067,名菜重现人间5,2,,0,,0,1,,,0,,0,0,0,0,0,200000043,200000043,"[{200000043:""豆腐已经交给大厨了,不过就差了一样配料了,说起来很奇怪,原来这道名菜还需要一样最普通的材料,就是在朝歌城墙边上的鱼汤草.""}]","[{200000043:""这回名菜可以重现人间了.""}]","{200000043:""鱼汤草就在朝歌城墙边上生长随处可见.""}",,去朝歌找{200000043酒楼老板},去朝歌城墙边采集{11014鱼汤草},去朝歌找{200000043酒楼老板},4,6,40,0,,,,,,,,,,,,,,,,,,
20068,名菜重现人间6,2,,0,,0,1,,,0,,0,0,0,0,0,200000043,200000034,"[{200000043:""来一份给城西的贵妇人吧,她可是朝歌城里的食家,看她如何评价这款雪山豆腐.""}]","[{200000034:""果然是失传已久的名菜,吃下去爽滑鲜嫩,口感浓而不腻,但又没有掩盖豆腐原汁原味,而且咽后还有一股幽幽的香气,令齿颊留香.能吃上一次,就已经此生无憾了.""}]","{200000043:""快去吧,菜凉了,就失去原味了.""}",,去朝歌找{200000043酒楼老板},去朝歌找{200000034贵妇人},去朝歌找{200000034贵妇人},5,7,40,0,,,,,,,,,,,,,,,,,,
20069,人为财死1,2,,0,,0,2,,,0,,0,0,0,0,0,200000039,200000044,"[{200000039:""闻说冀州轩辕坟里有无数宝藏,听说已经有人因此而富霸一方,城里的贾侠客也去过一回,不知道是不是已经发财了?""}]","[{200000044:""我到过轩辕坟.""}]","{200000039:""不知道轩辕坟里有多少宝物?""}",,去朝歌找{200000039睡觉的胖子},去朝歌找{200000044贾侠客},去朝歌找{200000044贾侠客},6,8,39,0,,,,,,,,,,,,,,,,,,
20070,人为财死2,2,,0,,0,2,,,0,,0,0,0,0,0,200000044,200000037,"[{200000044:""轩辕坟里有妖怪,那个死胖子又说轩辕坟里宝藏无数,结果还未见到宝藏,就被一群不知道是什么的怪物给赶出来了,害我连家传的宝剑也丢在里面了.若是现在回家老爹一定打死我,我一见少侠就知道你是个非常人,如是要去轩辕坟,能顺道帮我找找祖传的宝剑吗?现在要轩辕坟有冀州驿站小吏负责把守,不是那么容易就能进去了.""},{0:""祖传之物岂可丢弃,我一定帮你取回来!""}]","[{200000037:""最近老是有人在轩辕坟附近打架,大家要警惕警惕.""}]","{200000044:""进了轩辕坟可是九死一生啊!""}",,去朝歌找{200000044贾侠客},去朝歌找{200000037驿站小吏},去朝歌找{200000037驿站小吏},7,9,39,0,,,,,,,,,,,,,,,,,,
20071,人为财死3,2,,0,,0,2,,,0,,0,0,0,0,0,200000037,200000037,"[{200000037:""虽然少侠和我甚为相熟,不过最近真是太多人去轩辕坟寻宝了,上头非常关注我也很难做啊!不过要是我醉了,那我就什么都看不见了,我那天看到朝歌酒楼老板把陈年老酿埋在附近,你懂的!""}]","[{200000037:""果然是陈年老酿,就闻着都能醉人.""}]","{200000037:""自从来了冀州,好久都没喝过酒楼的陈年老酿了.""}",,去朝歌找{200000037驿站小吏},去冀州挖掘{11015陈年老酿},去朝歌找{200000037驿站小吏},8,10,39,0,,{11015:1},{11015:1},,,,,,,,,,,,,,,
20072,人为财死4,2,,0,,0,2,,,0,,0,0,0,0,0,200000037,200000037,"[{200000037:""据说轩辕坟里怪物非常厉害,我见过好多硬闯入轩辕坟的人都没有出来过.少侠你是天之骄子,何必为了一个承诺而冒险去轩辕坟寻一个低贱侠客的宝剑呢.""},{0:""受人之托,忠人之事,这是我教基本教义.""}]","[{200000037:""少侠果然是上天派来的,轩辕坟内妖物自然不是少侠对手.""}]","{200000037:""少侠还是看清形势,知难而退吧.""}",,去朝歌找{200000037驿站小吏},,去朝歌找{200000037驿站小吏},9,11,40,0,,{11016:1},,,,,,,,,,,,,,,,
20073,人为财死5,2,,0,,0,2,,,0,,0,0,0,0,0,200000037,200000044,"[{200000037:""少侠手上宝剑是一古剑,价值不菲啊!留下给自己用吧,以后斩妖除魔必定很爽.""},{0:""这是别人祖传的东西,我不能独占.""}]","[{200000044:""大侠,进过轩辕坟了吗?""}]","{200000037:""你不说已去过轩辕坟，谁知道你已经取回宝剑",,去朝歌找{200000037驿站小吏},去朝歌找{200000044贾侠客},去朝歌找{200000044贾侠客},10,12,40,0,,,,,,,,,,,,,,,,,,
20074,人为财死6,2,,0,,0,2,,,0,,0,0,0,0,0,200000044,200000044,"[{200000044:""大侠能在轩辕坟里取回我家宝剑,必定见识过轩辕坟里的宝物,敢问大侠,轩辕坟里的有何宝物,让我再去寻宝寻宝.""},{0:""无论轩辕坟里有多少宝藏,以你现在的能力,都别再进去了,丢了宝剑事小,要是丢了性命,你怎么对得起你的父母.想再进轩辕坟,就回家好好练练吧.""}]","[{200000044:""多谢大侠教导,我会回家好好练的.""}]",,,去朝歌找{200000044贾侠客},去朝歌找{200000044贾侠客},去朝歌找{200000044贾侠客},11,0,40,0,,,{11016:1},,,,,,,,,,,,,,,
